Values_code,Date,Temperatura
ARAUCA,2023-10-09,26.566666666666666
ARAUCA,2023-10-10,27.53333333333333
ARAUCA,2023-10-11,27.599999999999998
ARAUCA,2023-10-12,27.666666666666668
ARAUCA,2023-10-13,27.733333333333334
ARAUCA,2023-10-14,27.53333333333333
ARAUCA,2023-10-15,27.466666666666665
ARAUCA,2023-10-16,27.400000000000002
ARAUCA,2023-10-17,27.666666666666668
ARAUCA,2023-10-18,27.599999999999998
ARAUCA,2023-10-19,27.666666666666668
ARAUCA,2023-10-20,27.866666666666664
ARAUCA,2023-10-21,27.600000000000005
ARAUCA,2023-10-22,24.1
ARAUCA,2023-10-23,27.8
ARAUCA,2023-10-24,27.733333333333334
ARAUCA,2023-10-25,27.53333333333333
ARAUCA,2023-10-26,25.266666666666666
ARAUCA,2023-10-27,27.8
ARAUCA,2023-10-28,27.733333333333334
ARAUCA,2023-10-29,23.566666666666666
ARAUCA,2023-10-30,27.46666666666667
ARAUCA,2023-10-31,27.8
ARAUCA,2023-11-01,27.600000000000005
ARAUCA,2023-11-02,26.933333333333334
ARAUCA,2023-11-03,27.600000000000005
ARAUCA,2023-11-04,27.46666666666667
ARAUCA,2023-11-05,27.666666666666668
ARAUCA,2023-11-06,27.600000000000005
ARAUCA,2023-11-07,27.599999999999998
ARAUCA,2023-11-08,27.599999999999998
ARAUCA,2023-11-09,27.599999999999998
ARAUCA,2023-11-10,27.599999999999998
ARAUCA,2023-11-11,27.53333333333333
ARAUCA,2023-11-12,27.53333333333333
ARAUCA,2023-11-13,27.53333333333333
ARAUCA,2023-11-14,27.466666666666665
ARAUCA,2023-11-15,28.400000000000002
ARAUCA,2023-11-16,27.733333333333334
ARAUCA,2023-11-17,27.666666666666668
ARAUCA,2023-11-18,27.733333333333334
ARAUCA,2023-11-19,27.8
ARAUCA,2023-11-20,27.733333333333334
ARAUCA,2023-11-21,27.8
ARAUCA,2023-11-22,27.733333333333334
ARAUCA,2023-11-23,27.8
ARAUCA,2023-11-24,27.600000000000005
ARAUCA,2023-11-25,27.599999999999998
ARAUCA,2023-11-26,27.600000000000005
ARAUCA,2023-11-27,27.666666666666668
ARAUCA,2023-11-28,27.666666666666668
ARAUCA,2023-11-29,27.86666666666667
ARAUCA,2023-11-30,27.666666666666668
ARAUCA,2023-12-01,27.599999999999998
ARAUCA,2023-12-02,27.733333333333334
ARAUCA,2023-12-03,27.733333333333334
ARAUCA,2023-12-04,27.733333333333334
ARAUCA,2023-12-05,27.666666666666668
ARAUCA,2023-12-06,27.8
ARAUCA,2023-12-07,27.733333333333334
ARAUCA,2023-12-08,27.8
ARAUCA,2023-12-09,27.53333333333333
ARAUCA,2023-12-10,27.599999999999998
ARAUCA,2023-12-11,27.733333333333334
ARAUCA,2023-12-12,27.8
ARAUCA,2023-12-13,27.733333333333334
ARAUCA,2023-12-14,27.8
ARAUCA,2023-12-15,25.2
ARAUCA,2023-12-16,27.733333333333334
ARAUCA,2023-12-17,27.733333333333334
ARAUCA,2023-12-18,27.86666666666667
ARAUCA,2023-12-19,27.733333333333334
ARAUCA,2023-12-20,27.666666666666668
ARAUCA,2023-12-21,25.266666666666666
ARAUCA,2023-12-22,27.600000000000005
ARAUCA,2023-12-23,24.8
ARAUCA,2023-12-24,28.53333333333333
ARAUCA,2023-12-25,27.599999999999998
ARAUCA,2023-12-26,25.46666666666667
ARAUCA,2023-12-27,27.599999999999998
ARAUCA,2023-12-28,24.933333333333334
ARAUCA,2023-12-29,27.53333333333333
ARAUCA,2023-12-30,27.46666666666667
ARAUCA,2023-12-31,27.666666666666668
ARAUCA,2024-01-01,27.733333333333334
ARAUCA,2024-01-02,27.666666666666668
ARAUCA,2024-01-03,27.8
ARAUCA,2024-01-04,27.666666666666668
ARAUCA,2024-01-05,27.8
ARAUCA,2024-01-06,27.733333333333334
ARAUCA,2024-01-07,27.733333333333334
ARAUCA,2024-01-08,27.8
ARAUCA,2024-01-09,27.733333333333334
ARAUCA,2024-01-10,27.53333333333333
ARAUCA,2024-01-11,27.666666666666668
ARAUCA,2024-01-12,27.86666666666667
ARAUCA,2024-01-13,27.733333333333334
ARAUCA,2024-01-14,27.8
ARAUCA,2024-01-15,27.733333333333334
ARAUCA,2024-01-16,27.666666666666668
ARAUCA,2024-01-17,27.599999999999998
ARAUCA,2024-01-18,27.86666666666667
ARAUCA,2024-01-19,27.600000000000005
ARAUCA,2024-01-20,27.53333333333333
ARAUCA,2024-01-21,27.8
ARAUCA,2024-01-22,27.599999999999998
ARAUCA,2024-01-23,27.8
ARAUCA,2024-01-24,27.733333333333334
ARAUCA,2024-01-25,27.8
ARAUCA,2024-01-26,27.733333333333334
ARAUCA,2024-01-27,27.8
ARAUCA,2024-01-28,27.599999999999998
ARAUCA,2024-01-29,27.8
ARAUCA,2024-01-30,27.666666666666668
ARAUCA,2024-01-31,27.8
ARAUCA,2024-02-01,27.8
ARAUCA,2024-02-02,27.666666666666668
ARAUCA,2024-02-03,27.599999999999998
ARAUCA,2024-02-04,27.666666666666668
ARAUCA,2024-02-05,27.53333333333333
ARAUCA,2024-02-06,27.53333333333333
ARAUCA,2024-02-07,27.599999999999998
ARAUCA,2024-02-08,28.133333333333336
ARAUCA,2024-02-09,27.8
ARAUCA,2024-02-10,27.666666666666668
ARAUCA,2024-02-11,27.599999999999998
ARAUCA,2024-02-12,27.599999999999998
ARAUCA,2024-02-13,27.8
ARAUCA,2024-02-14,27.53333333333333
ARAUCA,2024-02-15,27.666666666666668
ARAUCA,2024-02-16,27.8
ARAUCA,2024-02-17,27.599999999999998
ARAUCA,2024-02-18,27.666666666666668
ARAUCA,2024-02-19,27.666666666666668
ARAUCA,2024-02-20,27.8
ARAUCA,2024-02-21,27.599999999999998
ARAUCA,2024-02-22,27.200000000000003
ARAUCA,2024-02-23,27.599999999999998
ARAUCA,2024-02-24,27.666666666666668
ARAUCA,2024-02-25,27.733333333333334
ARAUCA,2024-02-26,27.53333333333333
ARAUCA,2024-02-27,27.466666666666665
ARAUCA,2024-02-28,27.8
ARAUCA,2024-02-29,28.2
ARAUCA,2024-03-01,27.46666666666667
ARAUCA,2024-03-02,27.733333333333334
ARAUCA,2024-03-03,27.53333333333333
ARAUCA,2024-03-04,27.53333333333333
ARAUCA,2024-03-05,27.666666666666668
ARAUCA,2024-03-06,27.8
ARAUCA,2024-03-07,27.666666666666668
ARAUCA,2024-03-08,27.733333333333334
ARAUCA,2024-03-09,27.933333333333334
ARAUCA,2024-03-10,27.666666666666668
ARAUCA,2024-03-11,27.466666666666665
ARAUCA,2024-03-12,27.666666666666668
ARAUCA,2024-03-13,28.46666666666667
ARAUCA,2024-03-14,27.599999999999998
ARAUCA,2024-03-15,27.666666666666668
ARAUCA,2024-03-16,27.8
ARAUCA,2024-03-17,27.599999999999998
ARAUCA,2024-03-18,27.666666666666668
ARAUCA,2024-03-19,27.333333333333332
ARAUCA,2024-03-20,27.599999999999998
ARAUCA,2024-03-21,27.733333333333334
ARAUCA,2024-03-22,27.8
ARAUCA,2024-03-23,28.2
ARAUCA,2024-03-24,27.8
ARAUCA,2024-03-25,27.733333333333334
ARAUCA,2024-03-26,27.8
ARAUCA,2024-03-27,27.466666666666665
ARAUCA,2024-03-28,27.599999999999998
ARAUCA,2024-03-29,27.599999999999998
ARAUCA,2024-03-30,27.8
ARAUCA,2024-03-31,27.733333333333334
ARAUCA,2024-04-01,27.53333333333333
ARAUCA,2024-04-02,27.666666666666668
ARAUCA,2024-04-03,26.266666666666666
ARAUCA,2024-04-04,27.46666666666667
ARAUCA,2024-04-05,27.400000000000002
ARAUCA,2024-04-06,27.599999999999998
ARAUCA,2024-04-07,28.133333333333336
ARAUCA,2024-04-08,27.666666666666668
ARAUCA,2024-04-09,27.8
ARAUCA,2024-04-10,27.73333333333333
ARAUCA,2024-04-11,28.133333333333336
ARAUCA,2024-04-12,28.26666666666667
ARAUCA,2024-04-13,28.2
ARAUCA,2024-04-14,28.26666666666667
ARAUCA,2024-04-15,28.2
ARAUCA,2024-04-16,27.8
ARAUCA,2024-04-17,28.2
ARAUCA,2024-04-18,27.53333333333333
ARAUCA,2024-04-19,28.133333333333336
ARAUCA,2024-04-20,27.400000000000002
ARAUCA,2024-04-21,26.066666666666666
ARAUCA,2024-04-22,27.400000000000002
ARAUCA,2024-04-23,27.599999999999998
ARAUCA,2024-04-24,28.266666666666666
ARAUCA,2024-04-25,27.599999999999998
ARAUCA,2024-04-26,27.666666666666668
ARAUCA,2024-04-27,27.73333333333333
ARAUCA,2024-04-28,28.266666666666666
ARAUCA,2024-04-29,27.53333333333333
ARAUCA,2024-04-30,27.333333333333332
ARAUCA,2024-05-01,27.53333333333333
ARAUCA,2024-05-02,28.2
ARAUCA,2024-05-03,28.266666666666666
ARAUCA,2024-05-04,27.666666666666668
ARAUCA,2024-05-05,27.466666666666665
ARAUCA,2024-05-06,27.46666666666667
ARAUCA,2024-05-07,28.066666666666663
ARAUCA,2024-05-08,28.333333333333332
ARAUCA,2024-05-09,28.066666666666663
ARAUCA,2024-05-10,27.53333333333333
ARAUCA,2024-05-11,28.133333333333336
ARAUCA,2024-05-12,27.599999999999998
ARAUCA,2024-05-13,27.933333333333334
ARAUCA,2024-05-14,28.26666666666667
ARAUCA,2024-05-15,28.2
ARAUCA,2024-05-16,27.666666666666668
ARAUCA,2024-05-17,27.53333333333333
ARAUCA,2024-05-18,27.53333333333333
ARAUCA,2024-05-19,27.599999999999998
ARAUCA,2024-05-20,27.46666666666667
ARAUCA,2024-05-21,27.733333333333334
ARAUCA,2024-05-22,27.666666666666668
ARAUCA,2024-05-23,28.2
ARAUCA,2024-05-24,27.8
ARAUCA,2024-05-25,28.2
ARAUCA,2024-05-26,27.666666666666668
ARAUCA,2024-05-27,27.46666666666667
ARAUCA,2024-05-28,27.333333333333332
ARAUCA,2024-05-29,27.400000000000002
ARAUCA,2024-05-30,27.53333333333333
ARAUCA,2024-05-31,27.666666666666668
ARAUCA,2024-06-01,28.066666666666663
ARAUCA,2024-06-02,27.666666666666668
ARAUCA,2024-06-03,27.466666666666665
ARAUCA,2024-06-04,27.333333333333332
ARAUCA,2024-06-05,27.53333333333333
ARAUCA,2024-06-06,28.133333333333336
ARAUCA,2024-06-07,27.666666666666668
ARAUCA,2024-06-08,27.2
ARAUCA,2024-06-09,27.266666666666666
ARAUCA,2024-06-10,27.26666666666667
ARAUCA,2024-06-11,27.2
ARAUCA,2024-06-12,27.53333333333333
ARAUCA,2024-06-13,28.46666666666667
ARAUCA,2024-06-14,27.333333333333332
ARAUCA,2024-06-15,27.466666666666665
ARAUCA,2024-06-16,27.53333333333333
ARAUCA,2024-06-17,27.333333333333332
ARAUCA,2024-06-18,27.400000000000002
ARAUCA,2024-06-19,27.400000000000002
ARAUCA,2024-06-20,27.400000000000002
ARAUCA,2024-06-21,27.400000000000002
ARAUCA,2024-06-22,27.733333333333334
ARAUCA,2024-06-23,27.8
ARAUCA,2024-06-24,26.733333333333334
ARAUCA,2024-06-25,27.400000000000002
ARAUCA,2024-06-26,27.266666666666666
ARAUCA,2024-06-27,27.666666666666668
ARAUCA,2024-06-28,30.933333333333334
ARAUCA,2024-06-29,27.733333333333334
ARAUCA,2024-06-30,27.599999999999998
ARAUCA,2024-07-01,27.666666666666668
ARAUCA,2024-07-02,27.733333333333334
ARAUCA,2024-07-03,27.333333333333332
ARAUCA,2024-07-04,27.53333333333333
ARAUCA,2024-07-05,27.666666666666668
ARAUCA,2024-07-06,27.666666666666668
ARAUCA,2024-07-07,27.599999999999998
ARAUCA,2024-07-08,27.466666666666665
ARAUCA,2024-07-09,27.599999999999998
ARAUCA,2024-07-10,27.666666666666668
ARAUCA,2024-07-11,27.666666666666668
ARAUCA,2024-07-12,27.53333333333333
ARAUCA,2024-07-13,27.599999999999998
ARAUCA,2024-07-14,27.400000000000002
ARAUCA,2024-07-15,27.666666666666668
ARAUCA,2024-07-16,27.666666666666668
ARAUCA,2024-07-17,28.133333333333336
ARAUCA,2024-07-18,27.666666666666668
ARAUCA,2024-07-19,27.666666666666668
ARAUCA,2024-07-20,27.733333333333334
ARAUCA,2024-07-21,27.666666666666668
ARAUCA,2024-07-22,27.53333333333333
ARAUCA,2024-07-23,27.46666666666667
ARAUCA,2024-07-24,27.666666666666668
ARAUCA,2024-07-25,27.53333333333333
ARAUCA,2024-07-26,27.333333333333332
ARAUCA,2024-07-27,27.200000000000003
ARAUCA,2024-07-28,27.333333333333332
ARAUCA,2024-07-29,27.599999999999998
ARAUCA,2024-07-30,28.46666666666667
ARAUCA,2024-07-31,27.53333333333333
ARAUCA,2024-08-01,27.53333333333333
ARAUCA,2024-08-02,27.666666666666668
ARAUCA,2024-08-03,24.066666666666666
ARAUCA,2024-08-04,31.8
ARAUCA,2024-08-05,27.733333333333334
ARAUCA,2024-08-06,28.066666666666666
ARAUCA,2024-08-07,27.599999999999998
ARAUCA,2024-08-08,27.333333333333332
ARAUCA,2024-08-09,24.133333333333336
ARAUCA,2024-08-10,27.466666666666665
ARAUCA,2024-08-11,27.666666666666668
ARAUCA,2024-08-12,27.8
ARAUCA,2024-08-13,27.73333333333333
ARAUCA,2024-08-14,28.266666666666666
ARAUCA,2024-08-15,27.433333333333334
ARAUCA,2024-08-16,28.400000000000002
ARAUCA,2024-08-17,27.666666666666668
ARAUCA,2024-08-18,27.666666666666668
ARAUCA,2024-08-19,27.599999999999998
ARAUCA,2024-08-20,27.399999999999995
ARAUCA,2024-08-21,26.599999999999998
ARAUCA,2024-08-22,26.73333333333333
ARAUCA,2024-08-23,27.2
ARAUCA,2024-08-24,27.266666666666666
ARAUCA,2024-08-25,27.46666666666667
ARAUCA,2024-08-26,27.599999999999998
ARAUCA,2024-08-27,27.599999999999998
ARAUCA,2024-08-28,27.333333333333332
ARAUCA,2024-08-29,27.46666666666667
ARAUCA,2024-08-30,27.733333333333334
ARAUCA,2024-08-31,27.53333333333333
ARAUCA,2024-09-01,27.2
ARAUCA,2024-09-02,27.46666666666667
ARAUCA,2024-09-03,27.73333333333333
ARAUCA,2024-09-04,27.666666666666668
ARAUCA,2024-09-05,27.466666666666665
ARAUCA,2024-09-06,27.666666666666668
ARAUCA,2024-09-07,27.8
ARAUCA,2024-09-08,27.799999999999997
ARAUCA,2024-09-09,27.733333333333334
ARAUCA,2024-09-10,27.666666666666668
ARAUCA,2024-09-11,28.266666666666666
ARAUCA,2024-09-12,27.599999999999998
ARAUCA,2024-09-13,27.666666666666668
ARAUCA,2024-09-14,27.599999999999998
ARAUCA,2024-09-15,28.133333333333336
ARAUCA,2024-09-16,27.8
ARAUCA,2024-09-17,27.46666666666667
ARAUCA,2024-09-18,27.53333333333333
ARAUCA,2024-09-19,27.333333333333332
ARAUCA,2024-09-20,27.200000000000003
ARAUCA,2024-09-21,27.466666666666665
ARAUCA,2024-09-22,27.599999999999998
ARAUCA,2024-09-23,27.400000000000002
ARAUCA,2024-09-24,27.599999999999998
ARAUCA,2024-09-25,28.0
ARAUCA,2024-09-26,27.599999999999998
ARAUCA,2024-09-27,28.2
ARAUCA,2024-09-28,27.53333333333333
ARAUCA,2024-09-29,27.333333333333332
ARAUCA,2024-09-30,28.066666666666666
BOGOTA - CUNDINAMARCA,2021-01-04,15.5
BOGOTA - CUNDINAMARCA,2021-01-05,15.5
BOGOTA - CUNDINAMARCA,2021-01-06,14.100000000000001
BOGOTA - CUNDINAMARCA,2021-01-07,14.7
BOGOTA - CUNDINAMARCA,2021-01-08,13.8
BOGOTA - CUNDINAMARCA,2021-01-12,14.5
BOGOTA - CUNDINAMARCA,2021-01-13,15.0
BOGOTA - CUNDINAMARCA,2021-01-14,14.899999999999999
BOGOTA - CUNDINAMARCA,2021-01-15,10.6
BOGOTA - CUNDINAMARCA,2021-01-18,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-01-19,15.899999999999999
BOGOTA - CUNDINAMARCA,2021-01-20,13.600000000000001
BOGOTA - CUNDINAMARCA,2021-01-21,14.600000000000001
BOGOTA - CUNDINAMARCA,2021-01-22,14.100000000000001
BOGOTA - CUNDINAMARCA,2021-01-25,15.899999999999999
BOGOTA - CUNDINAMARCA,2021-01-26,13.6
BOGOTA - CUNDINAMARCA,2021-01-27,14.3
BOGOTA - CUNDINAMARCA,2021-01-28,13.8
BOGOTA - CUNDINAMARCA,2021-01-29,15.799999999999999
BOGOTA - CUNDINAMARCA,2021-02-01,14.799999999999999
BOGOTA - CUNDINAMARCA,2021-02-02,14.600000000000001
BOGOTA - CUNDINAMARCA,2021-02-03,15.6
BOGOTA - CUNDINAMARCA,2021-02-04,14.7
BOGOTA - CUNDINAMARCA,2021-02-05,16.1
BOGOTA - CUNDINAMARCA,2021-02-08,16.3
BOGOTA - CUNDINAMARCA,2021-02-09,15.6
BOGOTA - CUNDINAMARCA,2021-02-10,15.6
BOGOTA - CUNDINAMARCA,2021-02-11,14.899999999999999
BOGOTA - CUNDINAMARCA,2021-02-12,15.4
BOGOTA - CUNDINAMARCA,2021-02-15,15.1
BOGOTA - CUNDINAMARCA,2021-02-16,16.4
BOGOTA - CUNDINAMARCA,2021-02-17,14.200000000000001
BOGOTA - CUNDINAMARCA,2021-02-18,16.0
BOGOTA - CUNDINAMARCA,2021-02-19,16.0
BOGOTA - CUNDINAMARCA,2021-02-22,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-02-23,13.899999999999999
BOGOTA - CUNDINAMARCA,2021-02-24,15.8
BOGOTA - CUNDINAMARCA,2021-02-25,13.6
BOGOTA - CUNDINAMARCA,2021-03-03,17.8
BOGOTA - CUNDINAMARCA,2021-03-04,12.8
BOGOTA - CUNDINAMARCA,2021-03-05,11.8
BOGOTA - CUNDINAMARCA,2021-03-08,15.5
BOGOTA - CUNDINAMARCA,2021-03-09,16.1
BOGOTA - CUNDINAMARCA,2021-03-10,15.4
BOGOTA - CUNDINAMARCA,2021-03-11,16.0
BOGOTA - CUNDINAMARCA,2021-03-12,15.6
BOGOTA - CUNDINAMARCA,2021-03-15,16.1
BOGOTA - CUNDINAMARCA,2021-03-16,14.5
BOGOTA - CUNDINAMARCA,2021-03-17,14.9
BOGOTA - CUNDINAMARCA,2021-03-18,14.7
BOGOTA - CUNDINAMARCA,2021-03-19,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-03-23,15.4
BOGOTA - CUNDINAMARCA,2021-03-24,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-03-25,15.1
BOGOTA - CUNDINAMARCA,2021-03-26,15.5
BOGOTA - CUNDINAMARCA,2021-03-29,16.4
BOGOTA - CUNDINAMARCA,2021-03-30,15.8
BOGOTA - CUNDINAMARCA,2021-03-31,16.0
BOGOTA - CUNDINAMARCA,2021-04-05,16.5
BOGOTA - CUNDINAMARCA,2021-04-06,15.8
BOGOTA - CUNDINAMARCA,2021-04-07,16.299999999999997
BOGOTA - CUNDINAMARCA,2021-04-08,16.3
BOGOTA - CUNDINAMARCA,2021-04-09,16.5
BOGOTA - CUNDINAMARCA,2021-04-13,15.9
BOGOTA - CUNDINAMARCA,2021-04-14,15.799999999999999
BOGOTA - CUNDINAMARCA,2021-04-15,16.5
BOGOTA - CUNDINAMARCA,2021-04-19,16.299999999999997
BOGOTA - CUNDINAMARCA,2021-04-20,15.2
BOGOTA - CUNDINAMARCA,2021-04-21,15.8
BOGOTA - CUNDINAMARCA,2021-04-22,16.3
BOGOTA - CUNDINAMARCA,2021-04-26,16.4
BOGOTA - CUNDINAMARCA,2021-04-27,15.9
BOGOTA - CUNDINAMARCA,2021-04-28,15.899999999999999
BOGOTA - CUNDINAMARCA,2021-04-29,15.7
BOGOTA - CUNDINAMARCA,2021-05-03,15.600000000000001
BOGOTA - CUNDINAMARCA,2021-05-04,14.9
BOGOTA - CUNDINAMARCA,2021-05-05,15.4
BOGOTA - CUNDINAMARCA,2021-05-06,15.3
BOGOTA - CUNDINAMARCA,2021-05-07,15.0
BOGOTA - CUNDINAMARCA,2021-05-10,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-05-11,16.4
BOGOTA - CUNDINAMARCA,2021-05-12,16.0
BOGOTA - CUNDINAMARCA,2021-05-13,16.4
BOGOTA - CUNDINAMARCA,2021-05-14,17.0
BOGOTA - CUNDINAMARCA,2021-05-18,16.0
BOGOTA - CUNDINAMARCA,2021-05-19,15.6
BOGOTA - CUNDINAMARCA,2021-05-20,16.1
BOGOTA - CUNDINAMARCA,2021-05-21,16.200000000000003
BOGOTA - CUNDINAMARCA,2021-05-24,16.2
BOGOTA - CUNDINAMARCA,2021-05-25,16.1
BOGOTA - CUNDINAMARCA,2021-05-26,16.5
BOGOTA - CUNDINAMARCA,2021-05-27,15.6
BOGOTA - CUNDINAMARCA,2021-05-28,16.299999999999997
BOGOTA - CUNDINAMARCA,2021-05-31,16.1
BOGOTA - CUNDINAMARCA,2021-06-01,16.1
BOGOTA - CUNDINAMARCA,2021-06-02,16.6
BOGOTA - CUNDINAMARCA,2021-06-03,16.3
BOGOTA - CUNDINAMARCA,2021-06-04,16.8
BOGOTA - CUNDINAMARCA,2021-06-08,15.7
BOGOTA - CUNDINAMARCA,2021-06-09,14.9
BOGOTA - CUNDINAMARCA,2021-06-10,15.5
BOGOTA - CUNDINAMARCA,2021-06-11,16.5
BOGOTA - CUNDINAMARCA,2021-06-12,15.9
BOGOTA - CUNDINAMARCA,2021-06-13,15.6
BOGOTA - CUNDINAMARCA,2021-06-14,15.8
BOGOTA - CUNDINAMARCA,2021-06-15,15.7
BOGOTA - CUNDINAMARCA,2021-06-16,15.0
BOGOTA - CUNDINAMARCA,2021-06-17,15.1
BOGOTA - CUNDINAMARCA,2021-06-18,16.4
BOGOTA - CUNDINAMARCA,2021-06-19,15.5
BOGOTA - CUNDINAMARCA,2021-06-20,15.7
BOGOTA - CUNDINAMARCA,2021-06-21,15.3
BOGOTA - CUNDINAMARCA,2021-06-22,15.2
BOGOTA - CUNDINAMARCA,2021-06-23,15.4
BOGOTA - CUNDINAMARCA,2021-06-24,16.3
BOGOTA - CUNDINAMARCA,2021-06-25,14.4
BOGOTA - CUNDINAMARCA,2021-06-26,15.0
BOGOTA - CUNDINAMARCA,2021-06-27,15.1
BOGOTA - CUNDINAMARCA,2021-06-28,15.899999999999999
BOGOTA - CUNDINAMARCA,2021-06-29,16.1
BOGOTA - CUNDINAMARCA,2021-06-30,15.9
BOGOTA - CUNDINAMARCA,2021-07-01,15.0
BOGOTA - CUNDINAMARCA,2021-07-02,15.0
BOGOTA - CUNDINAMARCA,2021-07-03,15.100000000000001
BOGOTA - CUNDINAMARCA,2021-07-04,15.4
BOGOTA - CUNDINAMARCA,2021-07-05,15.3
BOGOTA - CUNDINAMARCA,2021-07-06,15.4
BOGOTA - CUNDINAMARCA,2021-07-07,16.1
BOGOTA - CUNDINAMARCA,2021-07-08,15.0
BOGOTA - CUNDINAMARCA,2021-07-09,15.9
BOGOTA - CUNDINAMARCA,2021-07-10,16.1
BOGOTA - CUNDINAMARCA,2021-07-11,16.0
BOGOTA - CUNDINAMARCA,2021-07-12,16.5
BOGOTA - CUNDINAMARCA,2021-07-13,15.2
BOGOTA - CUNDINAMARCA,2021-07-14,15.799999999999999
BOGOTA - CUNDINAMARCA,2021-07-15,16.200000000000003
BOGOTA - CUNDINAMARCA,2021-07-16,15.4
BOGOTA - CUNDINAMARCA,2021-07-17,15.600000000000001
BOGOTA - CUNDINAMARCA,2021-07-18,14.7
BOGOTA - CUNDINAMARCA,2021-07-19,15.200000000000001
BOGOTA - CUNDINAMARCA,2021-07-21,15.7
BOGOTA - CUNDINAMARCA,2021-07-22,15.899999999999999
BOGOTA - CUNDINAMARCA,2021-07-23,15.0
BOGOTA - CUNDINAMARCA,2021-07-24,15.7
BOGOTA - CUNDINAMARCA,2021-07-25,15.3
BOGOTA - CUNDINAMARCA,2021-07-26,15.6
BOGOTA - CUNDINAMARCA,2021-07-27,14.8
BOGOTA - CUNDINAMARCA,2021-07-28,15.8
BOGOTA - CUNDINAMARCA,2021-07-29,16.1
BOGOTA - CUNDINAMARCA,2021-07-30,15.8
BOGOTA - CUNDINAMARCA,2021-07-31,16.3
BOGOTA - CUNDINAMARCA,2021-08-01,15.600000000000001
BOGOTA - CUNDINAMARCA,2021-08-02,16.200000000000003
BOGOTA - CUNDINAMARCA,2021-08-03,14.6
BOGOTA - CUNDINAMARCA,2021-08-04,15.6
BOGOTA - CUNDINAMARCA,2021-08-05,15.100000000000001
BOGOTA - CUNDINAMARCA,2021-08-06,14.3
BOGOTA - CUNDINAMARCA,2021-08-07,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-08-08,14.9
BOGOTA - CUNDINAMARCA,2021-08-09,15.7
BOGOTA - CUNDINAMARCA,2021-08-10,15.4
BOGOTA - CUNDINAMARCA,2021-08-11,15.299999999999999
BOGOTA - CUNDINAMARCA,2021-08-12,16.4
BOGOTA - CUNDINAMARCA,2021-08-13,15.2
BOGOTA - CUNDINAMARCA,2021-08-14,15.6
BOGOTA - CUNDINAMARCA,2021-08-15,15.6
BOGOTA - CUNDINAMARCA,2021-08-16,15.600000000000001
BOGOTA - CUNDINAMARCA,2021-08-17,15.4
BOGOTA - CUNDINAMARCA,2021-08-18,16.4
BOGOTA - CUNDINAMARCA,2021-08-19,16.2
BOGOTA - CUNDINAMARCA,2021-08-20,14.700000000000001
BOGOTA - CUNDINAMARCA,2021-08-21,16.3
BOGOTA - CUNDINAMARCA,2021-08-22,16.5
BOGOTA - CUNDINAMARCA,2021-08-23,16.8
BOGOTA - CUNDINAMARCA,2021-08-24,15.4
BOGOTA - CUNDINAMARCA,2021-08-25,16.1
BOGOTA - CUNDINAMARCA,2021-08-26,16.0
BOGOTA - CUNDINAMARCA,2021-08-27,16.3
BOGOTA - CUNDINAMARCA,2021-08-28,16.0
BOGOTA - CUNDINAMARCA,2021-08-29,16.0
BOGOTA - CUNDINAMARCA,2021-08-30,16.1
BOGOTA - CUNDINAMARCA,2021-08-31,16.0
BOGOTA - CUNDINAMARCA,2021-09-01,15.3
BOGOTA - CUNDINAMARCA,2021-09-02,16.8
BOGOTA - CUNDINAMARCA,2021-09-03,15.5
BOGOTA - CUNDINAMARCA,2021-09-04,15.8
BOGOTA - CUNDINAMARCA,2021-09-05,16.4
BOGOTA - CUNDINAMARCA,2021-09-06,15.0
BOGOTA - CUNDINAMARCA,2021-09-07,15.5
BOGOTA - CUNDINAMARCA,2021-09-08,16.2
BOGOTA - CUNDINAMARCA,2021-09-09,15.799999999999999
BOGOTA - CUNDINAMARCA,2021-09-10,16.1
BOGOTA - CUNDINAMARCA,2021-09-11,15.9
BOGOTA - CUNDINAMARCA,2021-09-12,16.7
BOGOTA - CUNDINAMARCA,2021-09-13,14.6
BOGOTA - CUNDINAMARCA,2021-09-14,15.2
BOGOTA - CUNDINAMARCA,2021-09-15,16.1
BOGOTA - CUNDINAMARCA,2021-09-16,15.4
BOGOTA - CUNDINAMARCA,2021-09-17,15.8
BOGOTA - CUNDINAMARCA,2021-09-18,15.7
BOGOTA - CUNDINAMARCA,2021-09-19,15.5
BOGOTA - CUNDINAMARCA,2021-09-20,15.3
BOGOTA - CUNDINAMARCA,2021-09-21,16.6
BOGOTA - CUNDINAMARCA,2021-09-22,16.6
BOGOTA - CUNDINAMARCA,2021-09-23,15.5
BOGOTA - CUNDINAMARCA,2021-09-24,15.3
BOGOTA - CUNDINAMARCA,2021-09-25,15.8
BOGOTA - CUNDINAMARCA,2021-09-26,16.0
BOGOTA - CUNDINAMARCA,2021-09-27,16.1
BOGOTA - CUNDINAMARCA,2021-09-28,16.700000000000003
BOGOTA - CUNDINAMARCA,2021-09-29,16.4
BOGOTA - CUNDINAMARCA,2021-09-30,15.3
BOGOTA - CUNDINAMARCA,2021-10-02,15.6
