Id,Values_code,Values_MarketType,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
MercadoComercializacion,META,REGULADO,115579.06,111888.36,107357.43,104326.04,101586.75,95918.18,107069.12,116929.13,130429.89,138008.52,145691.39,150291.39,149754.54,155021.48,151431.93,140367.59,139092.16,149154.26,158914.2,161004.78,159265.25,151874.46,134167.11,106449.73,2024-10-20
MercadoComercializacion,NARIÑO,NO REGULADO,11717.67,12033.72,11866.98,11557.38,10894.26,10619.66,2172.53,3220.87,3557.35,3007.35,3585.87,3158.54,3649.65,3484.28,3539.43,3650.23,3158.45,3631.19,11865.66,11834.53,11211.82,11410.04,10717.38,11225.59,2024-10-20
MercadoComercializacion,NARIÑO,REGULADO,62793.08,58008.78,54945.28,53327.21,53995.68,58462.54,71718.46,82890.68,94203.35,102038.88,105845.03,106914.45,105603.37,101295.93,99248.82,96561.46,96098.4,103323.55,109139.06,112503.38,105246.48,92668.32,76582.49,64167.1,2024-10-20
MercadoComercializacion,NORTE DE SANTANDER,NO REGULADO,36425.57,36911.62,34278.79,29900.59,34425.19,34140.37,28238.3,27524.26,28524.35,29355.04,31151.55,31819.36,31786.46,31092.61,29688.73,29758.99,31314.89,31554.68,33630.42,35674.31,36261.2,32830.82,29575.49,27593.01,2024-10-20
MercadoComercializacion,NORTE DE SANTANDER,REGULADO,201565.49,193028.33,186181.08,180830.74,177388.88,170796.88,171898.02,178559.05,189111.39,198092.03,205931.89,209189.49,209741.17,213693.11,216658.33,217893.01,215267.25,221226.25,234894.32,237797.34,239834.14,238466.5,226206.75,212253.04,2024-10-20
MercadoComercializacion,PEREIRA,NO REGULADO,18943.99,18696.08,18644.22,18589.86,18686.43,18547.18,13792.6,14934.62,15349.75,15276.94,16140.67,16496.87,16402.75,15569.5,15842.66,16775.95,17409.98,17545.43,23107.28,22394.35,21210.58,20534.9,20682.51,21050.45,2024-10-20
MercadoComercializacion,PEREIRA,REGULADO,48145.59,44588.29,42495.74,41289.31,40855.38,39909.05,43497.48,47849.5,53322.38,57156.02,59818.72,62228.15,63548.36,62916.81,62984.59,63943.13,63342.05,65255.31,71275.81,72098.89,69774.82,64432.1,56096.46,48665.13,2024-10-20
MercadoComercializacion,POPAYAN - PURACE,NO REGULADO,134.17,132.66,131.03,132.75,132.65,130.98,121.93,114.85,123.72,126.93,127.01,128.72,137.25,134.17,131.92,129.98,126.65,122.97,144.28,139.24,141.27,139.53,137.61,137.84,2024-10-20
MercadoComercializacion,POPAYAN - PURACE,REGULADO,463.24,430.16,232.95,632.77,439.28,313.14,217.32,317.78,352.52,394.98,412.43,406.63,460.65,495.69,489.39,468.09,452.66,462.18,449.24,531.81,531.27,493.31,440.55,533.75,2024-10-20
MercadoComercializacion,PUTUMAYO,NO REGULADO,4418.41,4419.09,4453.11,4406.61,4419.43,4531.26,4645.59,4426.66,4153.21,4163.29,4088.41,3748.98,3999.35,4139.15,3854.35,4038.89,4225.73,4239.48,4358.44,4570.92,4590.07,4519.23,4512.3,4506.26,2024-10-20
MercadoComercializacion,PUTUMAYO,REGULADO,9580.71,8875.98,8476.52,7917.88,7804.09,7678.11,7021.09,7962.43,8743.33,9955.2,10661.32,11119.39,11665.6,11373.23,11124.32,10749.84,10651.2,10537.59,12879.51,13580.89,13580.49,13151.59,11433.15,9965.42,2024-10-20
MercadoComercializacion,QUINDIO,NO REGULADO,4060.03,3948.89,3913.56,3593.11,3502.2,3575.53,3039.09,3620.43,3797.13,4119.98,4735.72,4893.4,4998.25,4840.63,5145.38,5348.04,5297.74,5272.26,5428.48,5096.51,5006.33,4805.07,5081.57,5076.99,2024-10-20
MercadoComercializacion,QUINDIO,REGULADO,45170.41,41691.71,39653.41,38417.12,38085.21,38666.39,37716.5,41250.05,46752.24,51490.79,55042.19,58134.38,60680.58,60321.56,58898.22,58547.33,58296.24,59139.8,69771.57,70535.06,68165.76,62785.22,54361.67,46628.55,2024-10-20
MercadoComercializacion,RUITOQUE,NO REGULADO,152.52,148.64,139.68,108.06,108.52,103.07,105.54,119.3,123.12,141.38,137.81,143.5,145.74,152.81,133.89,141.4,171.66,159.89,144.36,122.27,116.77,106.04,95.19,89.86,2024-10-20
MercadoComercializacion,RUITOQUE,REGULADO,1673.56,1639.07,1489.26,1504.49,1476.19,1396.18,1310.06,1291.4,1205.15,1133.46,1251.17,1249.17,1500.72,1455.78,1302.47,1550.42,1637.64,1799.0,2049.86,2085.97,2056.11,1914.08,1779.96,1640.56,2024-10-20
MercadoComercializacion,SANTANDER,NO REGULADO,119060.6,122020.61,119442.91,117410.99,116879.55,115584.85,106256.03,96412.62,93306.12,90333.89,93808.99,92809.54,91500.45,88121.02,90901.0,98149.27,105345.58,110707.46,109658.93,107277.06,101992.2,100303.42,99393.61,101015.35,2024-10-20
MercadoComercializacion,SANTANDER,REGULADO,255404.54,242747.38,232365.97,222025.73,218450.73,212230.37,211279.64,226520.49,246003.13,262176.45,276045.72,286969.03,291406.85,293228.79,291266.6,291827.5,291029.35,301407.97,333656.34,336999.75,334071.82,323083.71,298035.9,270291.51,2024-10-20
MercadoComercializacion,TOLIMA,NO REGULADO,36312.12,36008.16,35839.18,35654.95,34968.23,34645.49,34197.56,34830.67,36262.59,37794.03,41684.44,42284.5,42843.99,42552.06,42340.52,42656.76,43612.31,43280.23,42259.38,41813.74,40054.13,39146.1,38266.75,39939.89,2024-10-20
MercadoComercializacion,TOLIMA,REGULADO,137066.53,131417.07,126261.3,121935.68,119544.36,116007.5,113156.56,121844.43,132004.25,139741.63,145870.6,152470.25,156876.87,157129.82,154019.33,152216.61,150792.85,153434.41,178314.14,180259.55,175862.27,165548.38,151061.59,138212.84,2024-10-20
MercadoComercializacion,TULUA,NO REGULADO,7746.34,7477.05,7552.5,7513.86,7250.19,7408.39,4429.29,3936.87,2636.36,3202.57,3095.52,3223.4,3074.92,2927.79,2784.78,2930.35,5040.24,6214.93,9565.21,9328.63,9107.18,8474.06,8487.49,8844.73,2024-10-20
MercadoComercializacion,TULUA,REGULADO,17146.39,15917.81,14850.19,14031.67,13925.92,13913.41,14269.33,14875.1,15517.95,16852.62,18348.92,19477.27,20341.33,20910.23,20529.39,20334.98,20315.55,20384.65,22026.53,22462.12,22099.35,20908.67,18675.01,16471.62,2024-10-20
MercadoComercializacion,VALLE DEL CAUCA,NO REGULADO,122046.41,121969.68,123213.87,121458.53,119214.61,115732.67,109946.7,108573.89,100089.16,88655.54,81273.84,87328.05,87508.32,86969.91,91169.14,100361.55,108215.64,117255.22,126235.19,125809.55,125221.52,122099.15,122765.84,125705.47,2024-10-20
MercadoComercializacion,VALLE DEL CAUCA,REGULADO,154513.01,147504.59,141249.33,136254.5,134365.08,137678.96,128587.75,136190.15,149301.15,160665.01,167190.4,176860.69,182975.93,183328.15,180923.11,179851.68,179263.74,181016.83,211422.92,214928.43,208527.32,193872.96,174107.02,151822.16,2024-10-20
MercadoComercializacion,VALLE DEL SIBUNDOY,REGULADO,1197.62,1120.4,1068.18,1042.05,1049.82,1127.01,1267.15,1518.26,1798.81,1998.43,1945.43,2025.9,1913.67,1777.31,1666.3,1609.45,1595.36,1663.07,2251.25,2291.11,2087.86,1821.23,1493.5,1263.84,2024-10-20
MercadoComercializacion,ANTIOQUIA,NO REGULADO,325077.47,324391.34,324434.07,325765.07,328434.27,338493.27,339319.1,365638.4,373558.46,367600.42,371619.13,381619.0,378838.77,380060.84,395944.43,392770.27,381570.09,362501.73,384560.48,382889.5,377603.9,364519.36,356736.93,355514.95,2024-10-21
MercadoComercializacion,ANTIOQUIA,REGULADO,652934.26,614941.51,597527.67,598570.35,649920.59,755330.48,865153.17,932333.66,1007442.55,1054726.06,1097674.98,1159627.02,1177823.55,1167048.59,1169461.14,1156109.04,1115582.49,1095996.04,1128866.31,1106345.35,1048147.08,956518.72,833072.48,737473.69,2024-10-21
MercadoComercializacion,ARAUCA,NO REGULADO,93790.99,93726.33,94120.4,94114.87,93743.35,93563.1,93097.78,93455.8,94396.66,94701.93,95443.72,95723.65,95760.26,95339.95,94810.69,88190.22,94887.41,94812.16,95798.68,94771.18,94098.74,94196.32,93995.68,93838.75,2024-10-21
MercadoComercializacion,ARAUCA,REGULADO,40373.34,38528.42,37147.39,35998.4,34882.94,33221.42,32983.96,36164.59,40126.71,42353.5,43556.36,45418.41,43656.94,46931.28,48530.62,42502.36,42967.99,45281.16,49360.5,49725.05,49750.74,48454.76,45191.75,42270.83,2024-10-21
MercadoComercializacion,BAJO PUTUMAYO,NO REGULADO,164.95,158.61,146.26,150.54,152.99,159.82,187.02,220.93,240.8,282.73,274.09,296.44,319.43,336.08,330.61,330.56,274.4,263.05,242.62,231.53,219.99,196.64,200.86,184.74,2024-10-21
MercadoComercializacion,BAJO PUTUMAYO,REGULADO,9449.87,9040.99,8776.15,8682.27,8867.11,9192.87,9589.26,10919.36,12336.43,13485.98,14288.83,14530.32,14319.05,14815.68,15647.23,15435.0,14247.57,14229.64,15851.3,14744.88,13058.87,11347.61,10270.94,8961.02,2024-10-21
MercadoComercializacion,BOGOTA - CUNDINAMARCA,NO REGULADO,504395.99,494097.4,478078.84,470612.15,471644.89,478321.77,523380.1,553760.35,565367.24,557712.82,563700.82,577831.26,580641.25,577944.75,581485.01,591546.92,583326.42,580929.87,573147.09,574428.33,571436.35,566531.14,567969.97,587227.86,2024-10-21
MercadoComercializacion,BOGOTA - CUNDINAMARCA,REGULADO,899118.56,845161.94,824295.92,845678.75,996871.31,1226815.08,1289286.74,1407612.82,1500990.34,1547379.11,1628272.72,1660830.64,1663202.64,1636077.68,1633785.76,1634694.58,1624857.71,1657839.54,1696563.96,1670227.9,1577503.32,1403387.21,1206273.79,1048557.61,2024-10-21
MercadoComercializacion,BOYACA,NO REGULADO,300658.96,291419.01,279383.78,281587.27,298679.83,305930.32,294801.14,279435.51,280286.71,285289.77,271746.08,276026.25,282628.58,275607.03,282430.59,279123.19,280389.76,282881.28,307026.62,307460.75,305151.48,303509.13,304782.46,308341.57,2024-10-21
MercadoComercializacion,BOYACA,REGULADO,71606.33,72201.63,68118.55,68406.08,72184.61,92418.09,121069.58,116947.43,121971.62,127613.82,129947.32,135747.76,129040.95,124103.24,128013.06,129159.06,128436.53,132429.32,134169.98,133636.12,120529.38,109099.43,93720.94,83575.4,2024-10-21
MercadoComercializacion,CALDAS,NO REGULADO,62631.08,63913.67,64486.96,62511.02,67625.11,66876.74,70846.6,76261.35,66215.5,72094.44,77330.66,77903.46,77904.95,77127.7,73217.47,78702.34,77321.93,79407.59,79404.49,76855.79,77018.42,76318.7,74750.84,72903.26,2024-10-21
MercadoComercializacion,CALDAS,REGULADO,89991.31,83993.6,82200.14,81513.5,87531.83,105081.41,116312.79,120678.83,125854.99,132721.3,141177.67,149597.17,149550.85,145708.96,147469.1,146401.0,144567.06,149523.4,170712.04,169293.52,158436.33,142673.77,120205.23,102425.68,2024-10-21
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,NO REGULADO,159553.91,157356.52,161598.85,159162.35,158797.25,165202.87,153395.4,170187.27,173044.77,184956.91,194656.53,197175.08,200610.71,206588.08,206337.9,211014.6,213410.57,182140.74,209877.22,190147.3,179946.55,166365.94,161625.64,161353.63,2024-10-21
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,REGULADO,224093.61,208861.84,199876.59,194908.32,199907.21,216929.02,250750.96,284382.51,332413.33,361567.95,391116.69,414278.95,418571.68,424288.8,431984.83,431859.13,419389.08,393745.1,381662.01,377315.27,361428.08,337833.06,300724.75,265218.05,2024-10-21
MercadoComercializacion,CAQUETA,NO REGULADO,602.15,601.73,576.76,567.27,556.26,566.9,596.85,676.15,768.39,1033.88,1237.93,1313.89,1325.83,1379.01,1366.65,1408.7,1344.48,1301.95,1291.4,1256.31,971.95,820.31,695.46,651.0,2024-10-21
MercadoComercializacion,CAQUETA,REGULADO,32690.28,31050.96,29860.49,29295.43,29469.27,30536.14,31810.29,36856.24,42529.11,46727.02,50249.88,52985.42,51622.1,52290.86,54739.6,53767.97,50784.6,49734.42,51615.82,50755.76,47792.72,44246.34,39666.36,36289.54,2024-10-21
MercadoComercializacion,CARIBE MAR,NO REGULADO,375543.26,346289.75,369659.42,375948.07,370898.85,373156.81,341119.77,327596.28,350152.29,347685.5,357852.24,313624.77,356971.79,394862.77,411958.12,405536.03,351091.37,339021.24,361885.82,353352.27,340741.44,344577.61,345923.53,335390.29,2024-10-21
MercadoComercializacion,CARIBE MAR,REGULADO,1013183.49,976614.99,944713.42,910487.22,881449.58,836279.57,782050.08,796640.78,837692.12,868460.92,902389.76,928386.07,943137.33,996090.42,1021132.23,986465.31,984527.5,966509.4,1024986.27,1062987.75,1107865.41,1143302.1,1103556.33,1058702.13,2024-10-21
MercadoComercializacion,CARIBE SOL,NO REGULADO,198848.19,198983.69,196143.09,190608.02,197644.81,200900.4,205603.99,229679.33,247986.06,255829.46,266349.86,272933.54,267104.29,271037.3,265000.07,262406.4,266594.87,261051.06,265004.51,258504.91,255037.04,243301.28,233805.05,227153.34,2024-10-21
MercadoComercializacion,CARIBE SOL,REGULADO,1045974.01,997815.36,953027.47,916119.72,884726.55,854541.6,825810.66,839491.37,890022.88,918127.39,939557.57,987080.71,1022542.66,1074634.35,1067619.38,1040465.18,1023081.58,1010601.07,1046466.59,1066896.07,1096925.6,1117460.2,1102240.87,1070228.17,2024-10-21
MercadoComercializacion,CARTAGO,NO REGULADO,7517.3,7614.6,6629.71,6921.07,7041.54,6978.77,7386.5,7681.15,8354.91,7455.26,6012.18,5703.9,5126.09,6157.73,6582.95,9222.57,9192.44,9896.96,10204.58,10090.85,9603.98,9239.98,8422.47,7804.11,2024-10-21
MercadoComercializacion,CARTAGO,REGULADO,14211.62,13448.64,12980.28,12288.92,12244.77,13256.39,13996.78,15225.31,16775.52,18053.17,19871.42,21468.01,20951.95,21468.93,23337.64,23350.85,22224.06,21666.68,22986.95,22342.44,21115.96,19860.41,17967.13,16162.11,2024-10-21
